event_id,delivery_state,failure_reason,safe_to_replay,recommended_action
evt_010125,recovered,customer_endpoint_down,False,retry_later
evt_010126,delivered,none,True,none
evt_010127,recovered,invalid_signature,False,rotate_signature
evt_010128,delivered,none,True,none
evt_010129,delivered,none,True,none
evt_010130,expired,endpoint_deleted,False,contact_customer
evt_010131,delivered,none,True,none
evt_010132,delivered,none,True,none
evt_010133,recovered,invalid_signature,False,rotate_signature
evt_010134,recovered,rate_limited,False,exponential_backoff
evt_010135,delivered,none,True,none
evt_010136,recovered,malformed_response,False,inspect_endpoint
evt_010138,failed,customer_endpoint_down,True,investigate_endpoint
evt_010139,duplicate,duplicate_event,False,avoid_replay
evt_010141,failed,customer_endpoint_down,True,investigate_endpoint
evt_010142,recovered,rate_limited,False,exponential_backoff
evt_010144,delivered,none,True,none
evt_010145,recovered,rate_limited,False,exponential_backoff
evt_010147,recovered,malformed_response,False,inspect_endpoint
evt_010149,expired,endpoint_deleted,False,contact_customer
evt_010150,recovered,rate_limited,False,exponential_backoff
evt_010152,recovered,customer_endpoint_down,False,retry_later
evt_010153,recovered,customer_endpoint_down,False,retry_later
evt_010154,recovered,rate_limited,False,exponential_backoff
evt_010155,recovered,customer_endpoint_down,False,retry_later
evt_010156,delivered,none,True,none
evt_010157,expired,endpoint_deleted,False,contact_customer
evt_010158,recovered,malformed_response,False,inspect_endpoint
evt_010159,delivered,none,True,none
evt_010160,recovered,none,False,monitor_endpoint
evt_010163,delivered,none,True,none
evt_010164,delivered,none,True,none
evt_010165,delivered,none,True,none
evt_010166,expired,endpoint_deleted,False,contact_customer
evt_010167,recovered,rate_limited,False,exponential_backoff
evt_010169,delivered,none,True,none
evt_010171,recovered,customer_endpoint_down,False,retry_later
evt_010172,recovered,customer_endpoint_down,False,retry_later
evt_010173,delivered,none,True,none
evt_010176,recovered,rate_limited,False,exponential_backoff
evt_010179,recovered,customer_endpoint_down,False,retry_later
evt_010180,delivered,none,True,none
evt_010181,recovered,customer_endpoint_down,False,retry_later
evt_010183,recovered,customer_endpoint_down,False,retry_later
evt_010184,delivered,none,True,none
evt_010185,recovered,rate_limited,False,exponential_backoff
evt_010187,recovered,rate_limited,False,exponential_backoff
evt_010188,delivered,none,True,none
evt_010190,recovered,none,False,monitor_endpoint
evt_010191,delivered,none,True,none
evt_010192,expired,endpoint_deleted,False,contact_customer
evt_010193,recovered,invalid_signature,False,rotate_signature
evt_010194,recovered,malformed_response,False,inspect_endpoint
evt_010195,failed,customer_endpoint_down,True,investigate_endpoint
evt_010196,recovered,rate_limited,False,exponential_backoff
evt_010197,recovered,none,False,monitor_endpoint
evt_010198,delivered,none,True,none
evt_010199,recovered,invalid_signature,False,rotate_signature
evt_010200,recovered,malformed_response,False,inspect_endpoint
evt_010201,recovered,customer_endpoint_down,False,retry_later
evt_010203,failed,customer_endpoint_down,True,investigate_endpoint
evt_010204,expired,endpoint_deleted,False,contact_customer
evt_010207,delivered,none,True,none
evt_010208,failed,payload_too_large,True,reduce_payload
evt_010209,duplicate,duplicate_event,False,avoid_replay
evt_010211,recovered,invalid_signature,False,rotate_signature
evt_010212,recovered,invalid_signature,False,rotate_signature
evt_010213,delivered,none,True,none
evt_010214,recovered,customer_endpoint_down,False,retry_later
evt_010215,failed,customer_endpoint_down,True,investigate_endpoint
evt_010216,recovered,rate_limited,False,exponential_backoff
evt_010217,delivered,none,True,none
evt_010218,recovered,customer_endpoint_down,False,retry_later
evt_010219,recovered,customer_endpoint_down,False,retry_later
evt_010220,recovered,none,False,monitor_endpoint
evt_010221,delivered,none,True,none
evt_010222,delivered,none,True,none
evt_010224,delivered,none,True,none
evt_010225,delivered,none,True,none
evt_010227,recovered,rate_limited,False,exponential_backoff
evt_010229,recovered,rate_limited,False,exponential_backoff
evt_010230,delivered,none,True,none
evt_010235,duplicate,duplicate_event,False,avoid_replay
evt_010236,failed,payload_too_large,True,reduce_payload
evt_010237,recovered,rate_limited,False,exponential_backoff
evt_010238,delivered,none,True,none
evt_010240,delivered,none,True,none
evt_010241,delivered,none,True,none
evt_010242,recovered,rate_limited,False,exponential_backoff
evt_010243,recovered,customer_endpoint_down,False,retry_later
evt_010244,recovered,invalid_signature,False,rotate_signature
evt_010245,recovered,rate_limited,False,exponential_backoff
evt_010246,delivered,none,True,none
evt_010250,recovered,rate_limited,False,exponential_backoff
evt_010252,delivered,none,True,none
evt_010253,recovered,malformed_response,False,inspect_endpoint
evt_010255,delivered,none,True,none
evt_010256,recovered,rate_limited,False,exponential_backoff
evt_010257,duplicate,duplicate_event,False,avoid_replay
evt_010259,delivered,none,True,none
evt_010260,duplicate,duplicate_event,False,avoid_replay
evt_010261,failed,customer_endpoint_down,True,investigate_endpoint
evt_010262,recovered,invalid_signature,False,rotate_signature
evt_010264,failed,payload_too_large,True,reduce_payload
evt_010265,delivered,none,True,none
evt_010266,recovered,rate_limited,False,exponential_backoff
evt_010267,delivered,none,True,none
evt_010270,recovered,customer_endpoint_down,False,retry_later
evt_010271,delivered,none,True,none
evt_010272,delivered,none,True,none
evt_010273,recovered,none,False,monitor_endpoint
evt_010275,recovered,customer_endpoint_down,False,retry_later
evt_010276,recovered,none,False,monitor_endpoint
evt_010278,delivered,none,True,none
evt_010279,failed,customer_endpoint_down,True,investigate_endpoint
evt_010280,recovered,invalid_signature,False,rotate_signature
evt_010281,recovered,customer_endpoint_down,False,retry_later
evt_010283,recovered,none,False,monitor_endpoint
evt_010284,delivered,none,True,none
evt_010285,recovered,invalid_signature,False,rotate_signature
evt_010286,recovered,customer_endpoint_down,False,retry_later
evt_010287,recovered,rate_limited,False,exponential_backoff
evt_010288,failed,customer_endpoint_down,True,investigate_endpoint
evt_010289,delivered,none,True,none
evt_010290,recovered,rate_limited,False,exponential_backoff
evt_010291,duplicate,duplicate_event,False,avoid_replay
evt_010292,delivered,none,True,none
evt_010293,recovered,malformed_response,False,inspect_endpoint
evt_010294,recovered,none,False,monitor_endpoint
evt_010296,failed,payload_too_large,True,reduce_payload
evt_010297,recovered,rate_limited,False,exponential_backoff
evt_010298,recovered,invalid_signature,False,rotate_signature
evt_010299,recovered,rate_limited,False,exponential_backoff
evt_010300,recovered,invalid_signature,False,rotate_signature
evt_010303,recovered,malformed_response,False,inspect_endpoint
evt_010304,recovered,invalid_signature,False,rotate_signature
evt_010305,recovered,none,False,monitor_endpoint
evt_010306,delivered,none,True,none
evt_010307,delivered,none,True,none
evt_010308,recovered,customer_endpoint_down,False,retry_later
evt_010309,recovered,customer_endpoint_down,False,retry_later
evt_010310,delivered,none,True,none
evt_010311,recovered,invalid_signature,False,rotate_signature
evt_010312,delivered,none,True,none
evt_010313,delivered,none,True,none
evt_010314,duplicate,duplicate_event,False,avoid_replay
evt_010316,recovered,none,False,monitor_endpoint
evt_010317,duplicate,duplicate_event,False,avoid_replay
evt_010318,recovered,none,False,monitor_endpoint
evt_010319,recovered,rate_limited,False,exponential_backoff
evt_010320,delivered,none,True,none
evt_010324,recovered,rate_limited,False,exponential_backoff
evt_010325,recovered,rate_limited,False,exponential_backoff
evt_010326,failed,payload_too_large,True,reduce_payload
evt_010328,delivered,none,True,none
evt_010329,delivered,none,True,none
evt_010330,delivered,none,True,none
evt_010331,delivered,none,True,none
evt_010333,duplicate,duplicate_event,False,avoid_replay
evt_010334,recovered,none,False,monitor_endpoint
evt_010335,recovered,malformed_response,False,inspect_endpoint
evt_010336,failed,payload_too_large,True,reduce_payload
evt_010337,delivered,none,True,none
evt_010338,failed,payload_too_large,True,reduce_payload
evt_010339,recovered,none,False,monitor_endpoint
evt_010342,delivered,none,True,none
evt_010346,recovered,customer_endpoint_down,False,retry_later
evt_010347,recovered,none,False,monitor_endpoint
evt_010348,delivered,none,True,none
evt_010350,delivered,none,True,none
evt_010352,delivered,none,True,none
evt_010355,recovered,invalid_signature,False,rotate_signature
evt_010356,recovered,rate_limited,False,exponential_backoff
evt_010357,delivered,none,True,none
evt_010359,expired,endpoint_deleted,False,contact_customer
evt_010360,recovered,malformed_response,False,inspect_endpoint
evt_010361,delivered,none,True,none
evt_010363,delivered,none,True,none
evt_010364,expired,endpoint_deleted,False,contact_customer
evt_010365,failed,payload_too_large,True,reduce_payload
evt_010366,recovered,malformed_response,False,inspect_endpoint
evt_010367,failed,payload_too_large,True,reduce_payload
evt_010369,delivered,none,True,none
evt_010370,recovered,customer_endpoint_down,False,retry_later
evt_010371,recovered,rate_limited,False,exponential_backoff
evt_010372,failed,payload_too_large,True,reduce_payload
evt_010373,recovered,none,False,monitor_endpoint
evt_010374,recovered,customer_endpoint_down,False,retry_later
evt_010375,recovered,none,False,monitor_endpoint
evt_010376,recovered,rate_limited,False,exponential_backoff
evt_010377,recovered,invalid_signature,False,rotate_signature
evt_010378,delivered,none,True,none
evt_010379,recovered,rate_limited,False,exponential_backoff
evt_010380,failed,customer_endpoint_down,True,investigate_endpoint
evt_010382,failed,payload_too_large,True,reduce_payload
evt_010384,duplicate,duplicate_event,False,avoid_replay
evt_010385,recovered,none,False,monitor_endpoint
evt_010386,recovered,invalid_signature,False,rotate_signature
evt_010387,delivered,none,True,none
evt_010388,recovered,customer_endpoint_down,False,retry_later
evt_010389,delivered,none,True,none
evt_010390,delivered,none,True,none
evt_010391,delivered,none,True,none
evt_010392,recovered,customer_endpoint_down,False,retry_later
evt_010393,delivered,none,True,none
evt_010394,duplicate,duplicate_event,False,avoid_replay
evt_010395,recovered,rate_limited,False,exponential_backoff
evt_010398,recovered,none,False,monitor_endpoint
evt_010399,duplicate,duplicate_event,False,avoid_replay
evt_010400,recovered,invalid_signature,False,rotate_signature
evt_010401,duplicate,duplicate_event,False,avoid_replay
evt_010402,expired,endpoint_deleted,False,contact_customer
evt_010403,duplicate,duplicate_event,False,avoid_replay
evt_010404,recovered,invalid_signature,False,rotate_signature
evt_010406,delivered,none,True,none
evt_010408,delivered,none,True,none
evt_010409,recovered,customer_endpoint_down,False,retry_later
evt_010410,recovered,malformed_response,False,inspect_endpoint
evt_010411,recovered,rate_limited,False,exponential_backoff
evt_010412,delivered,none,True,none
evt_010413,recovered,rate_limited,False,exponential_backoff
evt_010414,failed,payload_too_large,True,reduce_payload
evt_010415,recovered,customer_endpoint_down,False,retry_later
evt_010416,recovered,invalid_signature,False,rotate_signature
evt_010417,recovered,rate_limited,False,exponential_backoff
evt_010418,failed,payload_too_large,True,reduce_payload
evt_010419,recovered,none,False,monitor_endpoint
evt_010420,delivered,none,True,none
evt_010421,delivered,none,True,none
evt_010422,failed,customer_endpoint_down,True,investigate_endpoint
evt_010423,delivered,none,True,none
evt_010424,expired,endpoint_deleted,False,contact_customer
evt_010425,recovered,customer_endpoint_down,False,retry_later
evt_010426,duplicate,duplicate_event,False,avoid_replay
evt_010428,delivered,none,True,none
evt_010429,expired,endpoint_deleted,False,contact_customer
evt_010431,recovered,rate_limited,False,exponential_backoff
evt_010432,delivered,none,True,none
evt_010433,recovered,rate_limited,False,exponential_backoff
evt_010435,delivered,none,True,none
evt_010436,recovered,customer_endpoint_down,False,retry_later
evt_010437,failed,payload_too_large,True,reduce_payload
evt_010438,recovered,rate_limited,False,exponential_backoff
evt_010439,recovered,none,False,monitor_endpoint
evt_010440,recovered,none,False,monitor_endpoint
evt_010441,delivered,none,True,none
evt_010442,recovered,customer_endpoint_down,False,retry_later
evt_010443,recovered,invalid_signature,False,rotate_signature
evt_010444,delivered,none,True,none
evt_010445,duplicate,duplicate_event,False,avoid_replay
evt_010447,recovered,rate_limited,False,exponential_backoff
evt_010448,delivered,none,True,none
evt_010449,recovered,rate_limited,False,exponential_backoff
evt_010450,recovered,invalid_signature,False,rotate_signature
evt_010451,delivered,none,True,none
evt_010452,delivered,none,True,none
evt_010453,recovered,rate_limited,False,exponential_backoff
evt_010456,recovered,invalid_signature,False,rotate_signature
evt_010457,recovered,rate_limited,False,exponential_backoff
evt_010459,expired,endpoint_deleted,False,contact_customer
evt_010460,failed,customer_endpoint_down,True,investigate_endpoint
evt_010461,recovered,customer_endpoint_down,False,retry_later
evt_010462,recovered,invalid_signature,False,rotate_signature
